,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
M4_D3140,12.088398615629208,9.174824753661202,312.6652610171991,10071.043942513805,-787.5597054102338,-249.84713324205296,-85.63920485460206,87.62679945586875,236.51603651356308,18.379554663011664,479.63065861824674,2.0,0.004877981714897663,0.9845389837277554,173.2660043104708,97905.69482804359,0.0007125890736342043,0.8209142830428289,12.03960451795376,10858.60364792404,32.186259908710994,153.99624364791742,10.03496106264502,0.48120181680090557,1.7340590533645441,0.45715264846683645,0.5806755796977779,421.0,1590.0,2.0,0.09414055651334285,0.0,0.0,1.423105097539503,0.011489502194840281,599.1272460641308,18.26830848979605,8.716823347474739,10.247039069612086,211.0,4.482389937106918,29845.0,12766.0,0.0,0.21,421.0,932.0,2.0,0.2459034713902959,0.0,0.0,1.1421973508731806,0.005117398216279457,480.865084717609,4.769415137572453,8.714875776183957,9.08951303140351,211.0,3.869098712446352,23953.0,1730.0,0.0,0.275,421.0,184.0,1.0793604961914098,2.0,0.0,0.0,0.5991990988919982,0.012217295322341807,252.26282063353122,2.2479823393108926,8.706135447980342,1.2482131144477229,211.0,2.1467391304347827,23355.0,113.0,0.0,0.035,7415.610617577197,6661.6,2389.9244592190053,13743.5,2997.2,4259.645,5671.725,9177.050000000001,11671.384999999998,0.6192345474135619,-0.5769568625559804,2.0,1.4850989892604023,0.06707105590968089,3505.3250000000007,60703019.752296925,0.006888361045130641,0.9984356910296734,11.970003674721298,10746.3,1.763974077627205,11945.19729557671,7180.438944591029,0.012609214795979193,115.61353886851414,0.9236683355554902,0.5521033267239458,421.0,0.0,2.0,0.0,0.0,1.0,1.9771642922533277,0.0,832.3861670386509,0.0,8.71765204311205,-1.0,211.0,0.0,41451.0,0.0,0.0,0.0
M4_D3167,1.6413510618594873,0.179153702827977,71.93462664255652,1087.4123291596854,-535.6757462518203,-92.03370328978872,-22.817257568951632,25.546415640726956,93.4364270222514,2.0477944825458194,36.72766038016723,2.0,0.0005499914003283052,0.9948430623339837,48.36367320967859,5177.284543512271,0.003627232142857143,0.8145113149840476,11.807354922057602,1623.0880754115058,15.112740860499702,19.617360054593377,1.2724495194582937,0.5843147874547894,1.3113464713335796,0.18972860841367684,0.5821513314163317,358.0,1485.0,2.0,0.22494244411569664,0.0,0.0,1.9033756914732434,0.021377238241013716,681.4084975474211,31.74519878790537,8.483791314361198,10.242532279525502,179.5,19.06936026936027,33844.0,11999.0,0.0,0.29,358.0,869.0,2.0,0.5570238225281265,0.0,0.0,1.8796013947983827,0.01442382014728656,672.897299337821,12.534299707992021,8.483784407796541,9.090220831500659,179.5,9.677790563866512,33508.0,2213.0,0.0,0.075,358.0,167.0,1.1780289921557265,2.0,0.0,0.0,1.0704806253981998,0.01482068431358847,383.2320638925555,2.4750542803692746,8.483597970988633,1.9682473230148518,179.5,4.574850299401198,32446.0,115.0,0.0,0.005,1557.0294001116072,1282.5,704.4762814743162,3812.94,628.79,747.681,1033.75,2012.6875,3121.9705,1.1168556474424827,0.5618900368447957,2.0,-0.37324359030063725,0.9197683194562374,978.9375,2920627.3839717912,0.011160714285714286,0.998643300875083,11.775683667871128,3184.15,2.2311146859340227,1112.2075561176614,1586.7904958165477,0.02112813010585625,63.472001843512324,0.9583176896903791,0.5551054876181957,358.0,0.0,2.0,0.0,0.0,1.0,1.9850887893569582,0.0,710.6617865897911,0.0,8.483802681754188,-1.0,179.5,0.0,35251.0,0.0,0.0,0.0
M4_D3178,1.3206104117239084,0.746651153989634,51.638653156912504,1233.8450112336961,-668.6844034130937,-56.196615540881396,-16.784285470963106,18.30529469060412,54.98759637726063,6.691121356167965,157.9259431566589,2.0,-0.0008310011508532171,0.9939822089766668,35.08958016156723,2668.2945117194636,0.0011876484560570072,0.8163908615982924,12.03960451795376,1902.52941464679,23.886016501229058,7.242122528909142,0.8650722564156389,0.5971431705214205,1.2866954399386041,0.42448721614452684,0.5809891152603336,421.0,1271.0,2.0,0.11965163585955496,0.0,0.0,1.58650087907475,0.007388303997456305,667.9168700904697,9.390534380766963,8.71727910525986,9.922818509462198,211.0,4.279307631785995,33320.0,4699.0,0.0,0.145,421.0,726.0,2.0,0.6509979924460669,0.0,0.0,1.579337726632201,0.017893844168726854,664.9011829121566,12.990930866495697,8.717236403090359,9.031331724681117,211.0,8.3732782369146,33107.0,1975.0,0.0,0.045,421.0,171.0,0.8154952454632857,2.0,0.0,0.0,0.6084536056802309,0.012768234706664154,256.1589679913772,2.1833681348395704,8.715141262159866,0.9686635206895858,211.0,2.2690058479532165,31294.0,107.0,0.0,0.025,1186.7534698824118,1117.0212908108,342.40213386785615,2246.9790048624,566.2938209249,701.889193149475,960.7609594166,1339.513820219675,1909.0167924249447,0.8382761089937846,0.44931859096442883,2.0,-0.06501841721343171,0.7894689569922395,378.7528608030749,1525623.0195552055,0.007838479809976246,0.9962335203920951,12.033903805364687,1680.6851839375,1.8191788491814143,890.7940231962584,1176.8517708907698,0.020438506502162307,69.11207243314166,0.8783278703046322,0.5538250427391173,421.0,0.0,2.0,0.0,0.0,1.0,1.961254480229059,0.0,825.6881361764339,0.0,8.717552204047479,-1.0,211.0,0.0,41053.0,0.0,0.0,0.0
M4_D319,62.90410026280812,6.695908266404306,566.8906162746524,6569.341799729052,-670.9324430564579,-228.31895887229882,-74.96410747524993,91.4799315121052,227.4292187986404,8.787468821928075,85.10993802663633,2.0,-0.01005318987592716,0.9617534334367862,166.44403898735513,325321.8966501287,0.004316546762589928,0.8167833248828411,9.44086916761087,7240.27424278551,11.517685372861628,585.8594177170199,7.8816215459787315,0.49864167122827197,1.5836294659769605,0.5716264595120546,0.6068280779043999,70.0,46.0,2.0,0.12673631362174187,0.0,0.0,0.7025840627295019,0.018971343665569136,49.180884391065135,0.8726818086161803,6.07209988571691,5.070212313827149,35.5,3.4130434782608696,2469.0,535.0,0.0,0.175,70.0,16.0,2.0,0.13973012742711122,0.0,0.0,0.7101674254717056,0.01043002682766997,49.7117197830194,0.1668804292427195,6.014730125085945,1.19477067119227,35.5,1.4375,2496.0,118.0,0.0,0.13,70.0,0.0,2.0,0.0,0.0,1.0,1.3074589534619863,0.0,91.52212674233904,0.0,6.109782906574538,-1.0,35.5,0.0,4568.0,0.0,0.0,0.0,8901.034244604316,8884.38,411.8434923416195,9909.38,7546.88,8164.684,8618.75,9221.875,9529.059000000001,-0.257315018034167,0.06783997292822308,2.0,-1.0001334045155805,-0.4332072667820769,603.125,79398025.68580288,0.04028776978417266,0.9810089982162543,8.263859686575003,2362.499999999999,1.1120943418848677,8887.730115897986,8884.589521531101,0.008961695002050924,151.65234463189805,1.0001092930711122,0.5699646397280088,70.0,0.0,2.0,0.0,0.0,1.0,1.8841875398116883,0.0,131.89312778681818,0.0,6.12854106186445,-1.0,35.5,0.0,6564.0,0.0,0.0,0.0
M4_D3222,2.799929267226454,0.5875782407991712,81.14335970437402,1819.0349085586267,-346.72632731665857,-85.46906999073117,-30.33567858532742,31.357265529981305,88.2959939323134,10.244012333841104,199.05264806164453,2.0,-2.6075735852839034e-05,0.9777107986460314,61.69294411530872,6592.0844280148995,0.0007129277566539924,0.8182274785100947,12.038918989292302,2165.7612358752854,22.40421094540838,27.594777058981883,0.31840505919161965,0.5502811475185174,1.43498363412773,0.43076583202545987,0.5805059788424821,421.0,1078.0,2.0,0.11891274315290357,0.0,0.0,1.5357590235980711,0.010979090549656392,646.5545489347879,11.83545961252959,8.71728312257247,9.647935867181143,211.0,4.323747680890538,32186.0,7240.0,0.0,0.365,421.0,805.0,2.0,0.23176201438279165,0.0,0.0,1.5009600909172878,0.006506141216817566,631.9041982761781,5.23744367953814,8.717071101033719,8.976019867567613,211.0,3.963975155279503,31457.0,2084.0,0.0,0.28,421.0,68.0,1.6659397754854368,2.0,0.0,0.0,1.3200263470322413,0.058442157202686806,555.7310921005736,3.9740666897827026,8.716154232849572,1.641397326676323,211.0,1.9705882352941178,33256.0,108.0,0.0,0.035,2119.1034965263048,2068.929995015,543.7100060101121,3871.31737383,826.51369637,1265.328774929,1774.546159555,2444.06275041,3052.901684861,0.3946866797877734,0.24060511331618128,2.0,-0.16970957110750962,0.8487741678692488,669.5165908549998,4786220.199625527,0.012832699619771864,0.9981403583156332,12.03321556723907,3044.80367746,1.7695483720953726,2431.570530321067,2048.8415796332424,0.01515741162488618,92.66492565666749,0.9773829721443632,0.5538463580177512,421.0,0.0,2.0,0.0,0.0,1.0,1.9743291477402596,0.0,831.1925711986493,0.0,8.717519844618655,-1.0,211.0,0.0,41304.0,0.0,0.0,0.0
M4_D324,64.14681304363903,7.467300773089844,582.5460707131365,7181.939772824023,-644.017636679477,-189.33952362285783,-69.53096253140657,85.19084521340318,191.73200356896615,9.183031481766422,91.10832322881873,2.0,-0.016411650091083172,0.9605602811882128,154.72180774480975,343474.7381269702,0.004437869822485207,0.8238757581752331,9.400879436282182,7825.9574095035,12.254465071560787,589.5530440490272,6.866933097742344,0.5147973023970102,1.5569251743785806,0.5580661838375677,0.6064685934809558,68.0,51.0,2.0,0.10811607226484954,0.0,0.0,0.6080023377585438,0.010332895072163492,41.34415896758098,0.5269776486803381,5.994434614132899,5.0499832637343385,34.5,3.7450980392156863,2089.0,480.0,0.0,0.155,68.0,19.0,2.0,0.35108245657097026,0.0,0.0,0.6854270413376572,0.021542858981114084,46.60903881096069,0.4093143206411676,5.9474920683595665,1.1387838552700167,34.5,1.4736842105263157,2343.0,115.0,0.0,0.005,68.0,0.0,2.0,0.0,0.0,1.0,1.354532833280139,0.0,92.10823266304945,0.0,6.071760045291459,-1.0,34.5,0.0,4590.0,0.0,0.0,0.0,8751.298994082841,8754.685000000001,394.67217995939285,9550.0,7362.5,8023.4375,8492.9675,9016.4025,9415.62,-0.3456797748280712,0.29502935900401184,2.0,-0.6361780978657239,-0.39760622992051947,523.4349999999995,76741000.21346924,0.04437869822485207,0.9808102474769876,8.237567778919544,2187.5,1.0901584964180362,8843.816537526773,8727.961491803278,0.008183867388969562,170.93923453742994,0.9691248804129204,0.5723356625586292,68.0,0.0,2.0,0.0,0.0,1.0,1.9160785972302028,0.0,130.2933446116538,0.0,6.086989770290838,-1.0,34.5,0.0,6480.0,0.0,0.0,0.0
M4_D3257,1.2671075739017787,1.3460161847913634,44.30322331171696,827.9214461188433,-456.86965533079047,-51.77654445294105,-16.64629963332237,18.346452766705948,48.60402773972162,5.6558034984416965,103.01277336189469,2.0,-2.4594564061486555e-06,0.9782986819751018,34.99275240002832,1964.3811574117003,0.0011876484560570072,0.817589577573988,12.03960451795376,1284.7911014496337,18.679973366138867,12.517318148342481,1.2105456289416316,0.5663942690625821,1.3684334336373314,0.38445621340920305,0.5810679338033686,421.0,1943.0,2.0,0.09186567234645304,0.0,0.0,1.7272182235737266,0.011867326219999483,727.1588721245389,23.058214845458995,8.717572276954924,10.517966384684149,211.0,4.932578486875965,36194.0,6716.0,0.0,0.035,421.0,886.0,2.0,0.42605905572769665,0.0,0.0,1.7174627798485287,0.00809310022310482,723.0518303162306,7.170486797670871,8.717498401322473,8.984411884747987,211.0,3.714446952595937,36010.0,1589.0,0.0,0.045,421.0,167.0,0.9499094953900022,1.9999999999999982,0.0,0.0,0.8132537455149762,0.018826632735792218,342.379826861805,3.1440476668773005,8.716681480751802,2.8546665771359527,211.0,2.8323353293413174,35876.0,98.0,0.0,0.07,1132.5297102137768,1117.975,285.2671302184172,1812.0,525.85,688.425,915.3199999999999,1286.38,1660.444,0.31015484909456625,-0.5248307609611578,2.0,0.06875174967230785,0.7607438239964834,371.0600000000002,1364000.8800999527,0.021852731591448932,0.9973546750944479,11.99399881724117,1286.15,1.5514967424533443,1150.0107198060316,1137.359387862797,0.01776827627610587,79.11923047401116,0.8729604421178979,0.5543239828021065,421.0,0.0,2.0,0.0,0.0,1.0,1.9782524502681296,0.0,832.8442815628825,0.0,8.717647912023136,-1.0,211.0,0.0,41421.0,0.0,0.0,0.0
M4_D3266,13.268603591580693,10.355805459612348,390.1856384235214,11223.615650080852,-1229.5460463264642,-430.4836488535221,-122.97960480835748,140.19153561919276,376.04637477170564,12.81257018255689,301.47776756501133,2.0,0.005509092695851758,0.9959131042182289,263.17114042755026,152420.88827324152,0.0007125890736342043,0.8196967497441123,12.03960451795376,12453.161696407316,28.748192339435096,169.9710457168833,9.454451878576686,0.508522079912668,1.5818149682699163,0.3783746156085433,0.5810679338033686,421.0,1758.0,2.0,0.17583333126530354,0.0,0.0,1.6424593688325273,0.013553920313548568,691.475394278494,23.827791911218384,8.717356062795798,10.245745110925482,211.0,6.157565415244596,34412.0,6348.0,0.0,0.13,421.0,1049.0,2.0,0.2383687158038672,0.0,0.0,1.4893915827856148,0.009974536693329263,627.0338563527438,10.463288991302397,8.71713364043693,9.473047308723217,211.0,4.96091515729266,31293.0,1647.0,0.0,0.075,421.0,227.0,2.0,1.9209749927927504,0.0,0.0,1.3008904296530923,0.01309538481066722,547.6748708839518,2.972652352021459,8.712803342042173,3.0606918217775254,211.0,3.5682819383259914,27379.0,145.0,0.0,0.075,9857.736128266033,9160.65,2779.9044431301327,17929.0,4659.4,6194.280000000001,7769.675,11978.25,15078.375,0.6572499742694088,-0.34936601385936195,2.0,0.8556242253559478,0.4713410138583351,4208.575,104902830.28745605,0.007363420427553444,0.9978802797502652,11.978608321393313,13269.6,1.7505014078826364,13706.233172738437,9671.330976253297,0.014528273231014119,97.94100868254839,0.9442962553308772,0.5528839526200743,421.0,0.0,2.0,0.0,0.0,1.0,1.9861032070373459,0.0,836.1494501627226,0.0,8.717658608388026,-1.0,211.0,0.0,41603.0,0.0,0.0,0.0
M4_D3278,17.31429489901227,2.999668442086966,453.86848075206575,11375.072636893034,-4112.775507961103,-318.6643555015891,-103.61946840815237,109.10022277188686,324.0011109560554,13.74777711703829,300.8732938880033,2.0,-0.0005068895803099436,0.989731036492205,212.71969118003923,206296.38262803826,0.0011876484560570072,0.8038638947785354,12.03960451795376,15487.848144854137,25.044269709930152,168.2036298849608,2.361894270620086,0.5459854421166904,1.4799036473944138,0.5007232897124859,0.5797512778866578,421.0,457.0,2.0,0.07991996942563429,0.0,0.0,1.1950955416795532,0.006083310590826447,503.13522304709187,2.7800729400076865,8.706351328334835,8.420217367810393,211.0,3.7833698030634575,25148.0,455.0,0.0,0.02,421.0,447.0,2.0,0.12134160865802102,0.0,0.0,1.0785969034461256,0.004936356851044025,454.08929635081887,2.2065515124166795,8.702003498715708,8.133890386061148,211.0,3.1297539149888145,22695.0,216.0,0.0,0.025,421.0,26.0,1.3334178625564372,2.0,0.0,0.0,0.6983593812659207,0.09665964562496064,294.0092995129526,2.5131507862489766,8.65438952891516,0.981397847184807,211.0,1.1923076923076923,22033.0,39.0,0.0,0.075,9209.764299287412,9319.95,2589.2153301772228,19960.6,4856.3,5639.375,6978.0,10785.775,13318.029999999995,0.8789785570786854,1.4552057250479966,2.0,0.6506603582869407,0.4082043402050668,3807.7749999999996,91523794.47445367,0.00665083135391924,0.9980464095169269,11.970182982916588,15104.3,2.0864432809677105,13949.652615334353,8768.986385224274,0.016916441253858945,81.95221826264043,0.9602446341931749,0.5528667804195716,421.0,0.0,2.0,0.0,0.0,1.0,1.6688813657793902,0.0,702.5990549931232,0.0,8.705707320552362,-1.0,211.0,0.0,34995.0,0.0,0.0,0.0
M4_D3293,8.903187479268817,7.438966497445518,312.505397740407,8993.760783582786,-1568.956044119394,-365.34646606875714,-101.18424910125918,115.627992273063,345.60111836922476,11.313975567845821,280.76634378179483,2.0,0.006875495255237968,0.9988553402243895,216.81224137432218,97738.89036418097,0.00023752969121140142,0.821784947483472,12.03960451795376,10562.71682770218,28.767864860959204,136.35250745620783,11.3811381978953,0.5006264939770011,1.5955242552926356,0.27315131438552054,0.5809104713036707,421.0,1077.0,2.0,0.14625426250662565,0.0,0.0,1.6821683715442186,0.006875312768886911,708.192884420116,7.404711852091204,8.717254475436222,9.504930713243818,211.0,4.440111420612813,35285.0,3450.0,0.0,0.405,421.0,936.0,2.0,0.4847994602048944,0.0,0.0,1.5567241257119488,0.012912904203482697,655.3808569247304,12.086478334459805,8.717227157576666,9.184608672497978,211.0,4.226495726495727,32610.0,2379.0,0.0,0.295,421.0,190.0,1.2884689275514642,2.0,0.0,0.0,0.8936458784284376,0.014159395801598395,376.2249148183722,2.690285202303695,8.714572455319566,1.9609307209999363,211.0,3.731578947368421,29084.0,125.0,0.0,0.045,6250.23786223278,5126.35,2875.840059854401,13386.1,2277.2,3001.27,3854.55,8876.150000000001,11125.499999999998,0.6428947729348433,-0.9484579986132684,2.0,1.720301759057593,0.3622463920292676,5021.600000000001,47335929.384351544,0.0049881235154394295,0.9979783743852917,11.966203199661916,11108.900000000001,1.9456226382844002,10296.069215958612,6082.514511873351,0.018644000107305318,74.97572154438404,0.9762284111289188,0.5549769392647785,421.0,0.0,2.0,0.0,0.0,1.0,1.9746038545009221,0.0,831.3082227448882,0.0,8.717510310056293,-1.0,211.0,0.0,41303.0,0.0,0.0,0.0
M4_D3298,13.980402130662027,7.2597461332715,493.49453256149496,9116.887134987857,-8780.62734722387,-429.2112886241134,-125.56925532402856,134.4303023419135,403.6713742414496,5.542350659207696,168.82803542029106,2.0,-0.0004120025972190901,0.9987006957646157,259.99955766594206,243732.30531182347,0.13182897862232779,0.8163937826676787,12.03960451795376,17897.51448221173,18.466731309070564,134.9642482222114,7.8836241072178215,0.5700937907864136,1.3310635410793576,0.5573508179573899,0.5817852793829943,421.0,405.0,2.0,0.12652654497426674,0.0,0.0,1.611388579167605,0.007786014443557032,678.3945918295617,3.153335849640598,8.700247726228133,8.021835657392383,211.0,5.158024691358024,33781.0,341.0,0.0,0.445,421.0,333.0,2.0,0.38296196002850813,0.0,0.0,1.6106345164459257,0.009700463241736564,678.0771314237347,3.2302542594982757,8.699297019131054,7.13614642811563,211.0,4.318318318318318,33771.0,165.0,0.0,0.44,421.0,34.0,0.8816302696862963,2.0,0.0,0.0,0.6897936441520056,0.142771096043061,290.40312418799437,4.854217265464074,8.704489180719513,1.8830758721321856,211.0,1.4411764705882353,32780.0,210.0,0.0,0.27,8630.173325415677,7090.0,3736.603926998095,17298.9,3464.8,4631.4,5702.75,11378.9,15896.184999999998,0.8032566448997485,-0.7385080572658529,2.0,1.0616452558801306,0.44484848004550476,5676.15,88442100.53397387,0.005225653206650831,0.9980522334316968,11.976770949067063,13834.100000000002,1.8394541359064582,14031.480841275774,7915.771292875988,0.024787524723828537,56.77798622969253,0.9142119239696083,0.5543599163347032,421.0,0.0,2.0,0.0,0.0,1.0,1.8205661013929428,0.0,766.4583286864289,0.0,8.697562559418712,-1.0,211.0,0.0,38148.0,0.0,0.0,0.0
M4_D3302,2.82508931654434,4.060156855778222,274.707079780971,5742.107245786112,-5559.610958725675,-306.53610117106905,-77.37813023133188,87.7933970279956,295.0879130757839,0.3582364782424118,152.31782654130558,2.0,-3.8766691190838066e-05,0.9963549829041162,165.1715272593275,75471.96081143522,0.1346793349168646,0.8243172210131127,12.03960451795376,11301.718204511788,20.901549496159994,26.523517443280856,7.264594074145948,0.5873262666311104,1.2656647933269265,0.16313029510751978,0.5817852793829943,421.0,991.0,2.0,0.13659460485392882,0.0,0.0,1.5693392053263573,0.011690626204633672,660.6918054423965,11.58541056879197,8.69540799324851,9.59677240198587,211.0,15.05146316851665,32910.0,1319.0,0.0,0.055,421.0,864.0,2.0,0.17060019239555135,0.0,0.0,1.52182357502253,0.006202205484916802,640.6877250844851,5.358705538968117,8.689735545023341,9.004883092433182,211.0,5.824074074074074,31983.0,271.0,0.0,0.005,421.0,130.0,2.0,1.7789084854234538,0.0,0.0,1.5380384865384837,0.020634568195572293,647.5142028327017,2.682493865424398,8.694202427311101,2.2712462536045916,211.0,5.8076923076923075,32216.0,29.0,0.0,0.0,7261.785083135392,7443.2,3029.2565348410576,13277.6,2092.2,2508.7000000000003,4254.25,9798.45,12138.859999999999,-0.15629141830436252,-1.0964552466241742,2.0,1.6900686165209022,0.5616489668218624,5544.200000000001,61909917.74752493,0.009976247030878859,0.9986773057488422,11.974933576740817,11185.400000000001,1.687483237446117,6724.696134757144,7587.306596306069,0.019802991182104577,70.40469716747386,0.9858902741180945,0.5553269073537864,421.0,0.0,2.0,0.0,0.0,1.0,1.524261255078371,0.0,641.7139883879942,0.0,8.687213105766334,-1.0,211.0,0.0,31925.0,0.0,0.0,0.0
M4_D3322,10.099637110226247,3.181503851388798,318.5490552492835,11291.656611666085,-1006.1686663988781,-276.34370933684835,-72.95111784935952,82.52578814318896,271.89731117447667,21.131315517740738,648.2446918861816,2.0,0.010051233020441447,0.997706689837841,155.4769059925485,101575.50326996937,0.00023752969121140142,0.8244598838001109,12.03960451795376,12297.825278064964,35.42934888770929,170.36474478245574,3.3790377780243506,0.4466629113413264,1.8812507961276874,0.23317625203423434,0.58162461409396,421.0,699.0,2.0,0.17262317985198727,0.0,0.0,1.3354923492241075,0.0070277811741560735,562.2422790233493,4.912419040735095,8.716372098456796,8.943406201822942,211.0,5.34620886981402,28047.0,2063.0,0.0,0.285,421.0,565.0,2.0,0.1603106291618177,0.0,0.0,1.147507418650707,0.007103258175046246,483.1006232519477,4.013340868901129,8.715111937390404,8.464997068054034,211.0,4.247787610619469,24122.0,1500.0,0.0,0.175,421.0,84.0,2.0,1.2472224308399653,0.0,0.0,1.1027754677820734,0.02514658938010125,464.26847193625287,2.112313507928505,8.707234878165666,1.8243864890197128,211.0,2.0595238095238093,23149.0,124.0,0.0,0.105,7421.806128266033,8414.2,3386.693542720464,15087.6,1966.7,2280.5950000000003,3747.7,10027.800000000001,12789.134999999997,-0.09864924143960013,-1.0848988622734104,2.0,2.6186784161822385,0.7255288109861104,6280.100000000001,66552899.357871726,0.013064133016627079,0.9981250361943429,11.981763716290022,13120.9,1.8494247765642915,12808.033425689633,7367.481160949868,0.010988027002490082,120.92460048449422,1.0544869681651827,0.5570961799393953,421.0,0.0,2.0,0.0,0.0,1.0,1.9308328804482497,0.0,812.8806426687131,0.0,8.71729541574388,-1.0,211.0,0.0,40463.0,0.0,0.0,0.0
M4_D3337,9.15362052275558,5.203334265750808,301.91564233276534,10742.730302952756,-1125.2193607868758,-259.0804892414195,-63.25578312085136,71.64744554741422,252.42676314087657,21.30195977649193,658.6212146367592,2.0,0.01039878527232921,0.9977545735895101,134.90322866826557,91236.84385388088,0.00023752969121140142,0.8229344801046594,12.03960451795376,11867.949663739631,35.5655513922341,163.36720495899579,9.734753912173742,0.44543472636643555,1.8873331879794784,0.15524531668769662,0.5814646710968217,421.0,733.0,2.0,0.09666135618265326,0.0,0.0,1.3448417602649965,0.007874280729828712,566.1783810715635,5.771847774964447,8.716249269856165,9.100900733898547,211.0,4.541609822646658,28237.0,3032.0,0.0,0.26,421.0,943.0,2.0,0.21530861764654663,0.0,0.0,1.1450200183758859,0.0063930672990215555,482.0534277362479,6.028662462977326,8.714915848240743,9.28395278872596,211.0,4.990455991516437,24064.0,1921.0,0.0,0.275,421.0,414.0,2.0,1.241483833386006,0.0,0.0,1.0340529632375763,0.006512179188437504,435.33629752301965,2.696042184013127,8.704920636051996,3.3095383295451968,211.0,2.792270531400966,21784.0,185.0,0.0,0.46,6559.25458432304,6154.95,3650.801572353976,14463.2,1331.6,1747.645,2969.4500000000003,10215.175,12635.659999999998,0.30018499476994165,-1.1546716108250816,2.0,2.8635350544563303,0.9107783911080559,7245.7249999999985,56352172.82266508,0.005463182897862233,0.9983061126960802,11.988235239448652,13131.6,1.9266776463745474,12337.53166239174,6502.444802110818,0.011457114765505044,116.84088944515973,1.0341841047502078,0.5557556393982913,421.0,0.0,2.0,0.0,0.0,1.0,1.9183475081594574,0.0,807.6243009351316,0.0,8.7171216684188,-1.0,211.0,0.0,40195.0,0.0,0.0,0.0
M4_D3353,1.5180812302975062,0.6388481159354009,42.75026515863988,1214.3408124658338,-165.16130942977054,-39.54656382465885,-13.168376265465486,13.829945013208706,41.651288162907555,13.205404096431263,316.7969014348162,2.0,0.0011546412015537545,0.9957894797111124,26.99832127867419,1829.8897417558,0.00027901785714285713,0.8183766545321755,11.807354922057602,1379.5021218956044,28.387564244591324,21.94158639730229,0.7604195278238808,0.4893458394007206,1.6421974745319006,0.2902026896389566,0.5825256809251274,358.0,1149.0,2.0,0.16280088629796374,0.0,0.0,1.5654558362029212,0.016212617683223803,560.4331893606458,18.62829771802415,8.483426004209916,9.655729028659715,179.5,8.759791122715404,27913.0,8643.0,0.0,0.125,358.0,540.0,2.0,0.46864760587475196,0.0,0.0,1.4253837568004843,0.008808199011977163,510.2873849345734,4.7564274664676685,8.48295416829088,8.445493159642824,179.5,5.8462962962962965,25431.0,986.0,0.0,0.025,358.0,75.0,1.239862204313858,2.0,0.0,0.0,0.7307368106798913,0.027581594984545887,261.6037782234011,2.0686196238409416,8.47450435759695,0.3855035098773793,179.5,2.6533333333333333,21063.0,102.0,0.0,0.01,1051.6653878348213,1043.51,302.6404732391682,2125.92,489.19,564.591,863.0775,1206.9725,1623.9889999999998,0.6321400434786304,0.7934687308601438,2.0,0.11227595336272612,0.7332177993638705,343.8950000000001,1197591.344012193,0.006975446428571429,0.9971357483804095,11.771430009250079,1636.73,1.9426411927171698,1369.6195589145386,1055.0488193368453,0.014082587306759249,98.44519934116745,0.8686820974617562,0.5555782743756513,358.0,0.0,2.0,0.0,0.0,1.0,1.9605727444374372,0.0,701.8850425086025,0.0,8.483787161648848,-1.0,179.5,0.0,34899.0,0.0,0.0,0.0
M4_D3364,2.5620753090505124,1.3231448371992605,56.223821818668405,1403.0610763978652,-168.08937835362812,-50.38116863365299,-17.182918677833104,19.33811198327107,47.989309588664575,12.906896572949199,262.5145473152158,2.0,-0.001863268145405229,0.9824555095127732,36.52103066110418,3167.68236978662,0.0014792899408284023,0.8215735713466714,11.40087943628218,1571.1504547514933,24.92905196529865,17.007537181300204,1.1738052009693423,0.5687705163163205,1.330218695212505,0.5067932212007381,0.587681713702562,270.0,458.0,2.0,0.15133298234077985,0.0,0.0,1.1110861685869295,0.008616485083847618,299.993265518471,3.9463501684022093,8.074074274117615,8.324184732410853,135.5,4.126637554585153,15006.0,1571.0,0.0,0.215,270.0,231.0,2.0,0.4242039491643661,0.0,0.0,1.1281347219554172,0.008004218576574396,304.59637492796264,1.8489744911886854,8.072568062529847,6.060272812035361,135.5,2.6493506493506493,15218.0,313.0,0.0,0.275,270.0,27.0,2.0,1.8889960790036149,0.0,0.0,0.9991353338068383,0.08853999655070963,269.7665401278463,2.39057990686916,8.048642770339578,0.8796238596873764,135.5,1.2962962962962963,13478.0,126.0,0.0,0.095,1212.9056952662722,1125.305,321.31020966220547,2388.44,656.21,874.3175,1002.5799999999999,1295.2525,2011.5254999999997,1.538756124788862,2.036112192652498,2.0,-0.3148821553569542,0.8020395670744987,292.6725000000001,1574380.4764425296,0.0003698224852071006,0.9969443264599732,11.35002522954981,1732.23,1.9035289582053765,949.5191984828124,1181.2614702258725,0.013697032361075117,98.1153407339459,0.9319729027538332,0.5595758109289105,270.0,0.0,2.0,0.0,0.0,1.0,1.9264446198295297,0.0,520.140047353973,0.0,8.076032237749024,-1.0,135.5,0.0,25890.0,0.0,0.0,0.0
