,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
M4_D3322,10.099637110226247,3.181503851388798,318.5490552492835,11291.656611666083,-1006.168666398878,-276.34370933684835,-72.95111784935952,82.52578814318896,271.89731117447667,21.131315517740735,648.2446918861816,2.0,0.0100512330204414,0.997706689837841,155.4769059925485,101575.50326996935,0.0002375296912114,0.8244598838001109,12.03960451795376,12297.825278064964,35.42934888770929,170.36474478245574,3.3790377780243506,0.4466629113413264,1.8812507961276876,0.2331762520342343,0.58162461409396,421.0,699.0,2.0,0.1726231798519872,0.0,0.0,1.3354923492241075,0.007027781174156,562.2422790233493,4.912419040735095,8.716372098456796,8.943406201822942,211.0,5.34620886981402,28047.0,2063.0,0.0,0.285,421.0,565.0,2.0,0.1603106291618177,0.0,0.0,1.147507418650707,0.0071032581750462,483.1006232519477,4.013340868901129,8.715111937390404,8.464997068054034,211.0,4.247787610619469,24122.0,1500.0,0.0,0.175,421.0,84.0,2.0,1.247222430839965,0.0,0.0,1.1027754677820734,0.0251465893801012,464.26847193625287,2.112313507928505,8.707234878165666,1.8243864890197128,211.0,2.0595238095238093,23149.0,124.0,0.0,0.105,7421.806128266033,8414.2,3386.693542720464,15087.6,1966.7,2280.5950000000003,3747.7,10027.8,12789.134999999997,-0.0986492414396001,-1.0848988622734104,2.0,2.6186784161822385,0.7255288109861104,6280.100000000001,66552899.357871726,0.013064133016627,0.9981250361943428,11.981763716290022,13120.9,1.8494247765642915,12808.033425689631,7367.481160949868,0.01098802700249,120.92460048449422,1.0544869681651827,0.5570961799393953,421.0,0.0,2.0,0.0,0.0,1.0,1.9308328804482495,0.0,812.8806426687131,0.0,8.71729541574388,-1.0,211.0,0.0,40463.0,0.0,0.0,0.0
M4_D3337,9.15362052275558,5.203334265750808,301.91564233276534,10742.730302952756,-1125.2193607868758,-259.0804892414195,-63.25578312085136,71.64744554741422,252.42676314087657,21.30195977649193,658.6212146367592,2.0,0.0103987852723292,0.99775457358951,134.90322866826557,91236.84385388088,0.0002375296912114,0.8229344801046594,12.03960451795376,11867.949663739631,35.5655513922341,163.3672049589958,9.734753912173742,0.4454347263664355,1.8873331879794784,0.1552453166876966,0.5814646710968217,421.0,733.0,2.0,0.0966613561826532,0.0,0.0,1.3448417602649965,0.0078742807298287,566.1783810715635,5.771847774964447,8.716249269856165,9.100900733898548,211.0,4.541609822646658,28237.0,3032.0,0.0,0.26,421.0,943.0,2.0,0.2153086176465466,0.0,0.0,1.145020018375886,0.0063930672990215,482.0534277362479,6.028662462977326,8.714915848240743,9.28395278872596,211.0,4.990455991516437,24064.0,1921.0,0.0,0.275,421.0,414.0,2.0,1.241483833386006,0.0,0.0,1.0340529632375763,0.0065121791884375,435.33629752301965,2.696042184013127,8.704920636051996,3.3095383295451968,211.0,2.792270531400966,21784.0,185.0,0.0,0.46,6559.25458432304,6154.95,3650.801572353976,14463.2,1331.6,1747.645,2969.4500000000003,10215.175,12635.659999999998,0.3001849947699416,-1.1546716108250816,2.0,2.8635350544563303,0.910778391108056,7245.7249999999985,56352172.82266508,0.0054631828978622,0.9983061126960802,11.988235239448652,13131.6,1.9266776463745476,12337.53166239174,6502.444802110818,0.011457114765505,116.84088944515972,1.0341841047502078,0.5557556393982913,421.0,0.0,2.0,0.0,0.0,1.0,1.9183475081594572,0.0,807.6243009351316,0.0,8.7171216684188,-1.0,211.0,0.0,40195.0,0.0,0.0,0.0
M4_D3353,1.5180812302975062,0.6388481159354009,42.75026515863988,1214.3408124658338,-165.16130942977054,-39.54656382465885,-13.168376265465486,13.829945013208706,41.65128816290756,13.205404096431264,316.7969014348162,2.0,0.0011546412015537,0.9957894797111124,26.99832127867419,1829.8897417558,0.0002790178571428,0.8183766545321755,11.807354922057602,1379.5021218956044,28.387564244591324,21.94158639730229,0.7604195278238808,0.4893458394007206,1.6421974745319006,0.2902026896389566,0.5825256809251274,358.0,1149.0,2.0,0.1628008862979637,0.0,0.0,1.5654558362029212,0.0162126176832238,560.4331893606458,18.62829771802415,8.483426004209916,9.655729028659715,179.5,8.759791122715404,27913.0,8643.0,0.0,0.125,358.0,540.0,2.0,0.4686476058747519,0.0,0.0,1.4253837568004843,0.0088081990119771,510.2873849345734,4.7564274664676685,8.48295416829088,8.445493159642824,179.5,5.8462962962962965,25431.0,986.0,0.0,0.025,358.0,75.0,1.239862204313858,2.0,0.0,0.0,0.7307368106798913,0.0275815949845458,261.6037782234011,2.0686196238409416,8.47450435759695,0.3855035098773793,179.5,2.6533333333333333,21063.0,102.0,0.0,0.01,1051.665387834821,1043.51,302.6404732391682,2125.92,489.19,564.591,863.0775,1206.9725,1623.9889999999998,0.6321400434786304,0.7934687308601438,2.0,0.1122759533627261,0.7332177993638705,343.8950000000001,1197591.344012193,0.0069754464285714,0.9971357483804096,11.77143000925008,1636.73,1.9426411927171696,1369.6195589145386,1055.048819336845,0.0140825873067592,98.44519934116744,0.8686820974617562,0.5555782743756513,358.0,0.0,2.0,0.0,0.0,1.0,1.9605727444374368,0.0,701.8850425086025,0.0,8.483787161648848,-1.0,179.5,0.0,34899.0,0.0,0.0,0.0
M4_D3364,2.5620753090505124,1.3231448371992605,56.223821818668405,1403.0610763978652,-168.08937835362812,-50.38116863365299,-17.182918677833104,19.33811198327107,47.989309588664575,12.9068965729492,262.5145473152158,2.0,-0.0018632681454052,0.9824555095127732,36.52103066110418,3167.68236978662,0.0014792899408284,0.8215735713466714,11.40087943628218,1571.1504547514933,24.92905196529865,17.007537181300204,1.1738052009693425,0.5687705163163205,1.330218695212505,0.5067932212007381,0.587681713702562,270.0,458.0,2.0,0.1513329823407798,0.0,0.0,1.1110861685869295,0.0086164850838476,299.993265518471,3.946350168402209,8.074074274117615,8.324184732410853,135.5,4.126637554585153,15006.0,1571.0,0.0,0.215,270.0,231.0,2.0,0.4242039491643661,0.0,0.0,1.1281347219554172,0.0080042185765743,304.59637492796264,1.8489744911886852,8.072568062529847,6.060272812035361,135.5,2.6493506493506493,15218.0,313.0,0.0,0.275,270.0,27.0,2.0,1.8889960790036149,0.0,0.0,0.9991353338068384,0.0885399965507096,269.7665401278463,2.39057990686916,8.048642770339578,0.8796238596873764,135.5,1.2962962962962965,13478.0,126.0,0.0,0.095,1212.9056952662722,1125.305,321.31020966220547,2388.44,656.21,874.3175,1002.58,1295.2525,2011.5255,1.538756124788862,2.036112192652498,2.0,-0.3148821553569542,0.8020395670744987,292.6725000000001,1574380.4764425296,0.0003698224852071,0.9969443264599732,11.35002522954981,1732.23,1.9035289582053765,949.5191984828124,1181.2614702258725,0.0136970323610751,98.1153407339459,0.9319729027538332,0.5595758109289105,270.0,0.0,2.0,0.0,0.0,1.0,1.9264446198295295,0.0,520.140047353973,0.0,8.076032237749024,-1.0,135.5,0.0,25890.0,0.0,0.0,0.0
M4_D3386,1.4573540291108866,0.543437099811479,43.28367213943666,1069.4907026716955,-243.9813446299788,-44.00809445997949,-14.740646951077691,14.861142801319762,47.52908826423145,9.263984596292126,191.11958735436116,2.0,0.0007999678345655,0.993416757949961,29.60178975239745,1875.6001546404116,0.0008370535714285,0.8208671069524504,11.807354922057602,1313.4720473016744,24.694877920718078,19.218859272038472,0.7184207660248596,0.5145494164731343,1.5099438579199969,0.2938519924349187,0.582714313885059,358.0,1209.0,2.0,0.1411661076068386,0.0,0.0,1.6970939525213582,0.0154421611466461,607.5596350026462,18.669572826295216,8.483629984012124,9.645996267394237,179.5,9.245657568238212,30201.0,8747.0,0.0,0.045,358.0,935.0,2.0,0.4877274910583216,0.0,0.0,1.5934118986261474,0.0110741558078965,570.4414597081608,10.3543356803833,8.483445964710073,9.197097912272806,179.5,6.976470588235294,28417.0,2148.0,0.0,0.02,358.0,34.0,1.0147675164206555,1.9999999999999984,0.0,0.0,0.7135033658407357,0.0591226319634916,255.4342049709834,2.0101694867587145,8.480305308286354,0.0649729991580969,179.5,2.588235294117647,25121.0,99.0,0.0,0.0,1080.577611607143,1056.22,282.7427928732242,2148.17,580.55,682.4325,936.3775,1164.6275,1698.6415,1.1357103758896046,1.9313261378384752,2.0,0.0505145859032842,0.7552900204374454,228.25,1247591.461628348,0.0036272321428571,0.9974288194231316,11.75950063215684,1567.62,1.923235426824388,1239.2429667712915,1090.5502974899289,0.0147906701232215,89.67195237609326,0.905670567902678,0.55719704790718,358.0,0.0,2.0,0.0,0.0,1.0,1.9787013886413776,0.0,708.3750971336132,0.0,8.483806795100516,-1.0,179.5,0.0,35211.0,0.0,0.0,0.0
M4_D3481,11.495346190666352,7.044039745991566,368.279900502371,12373.608253544642,-1534.7104521901133,-335.46323026180835,-93.7513640700204,106.99641381924944,322.4608954675566,18.090746378860857,526.3777298443861,2.0,0.0104345412388194,0.997059301887496,200.74777788926983,135762.2280980796,0.0002375296912114,0.8243255174267564,12.03960451795376,13908.318705734757,33.58202524393512,186.6645413970062,10.93635509057574,0.4662484899358282,1.7684760233634118,0.2102775126921135,0.58162461409396,421.0,1380.0,2.0,0.1322992305536736,0.0,0.0,1.4678247691958537,0.0139685875554081,617.9542278314543,19.27665082646327,8.717135933227336,9.945240184005662,211.0,10.55144927536232,30771.0,10226.0,0.0,0.255,421.0,1368.0,2.0,0.1240540537332375,0.0,0.0,1.2628209595285176,0.0081939923789186,531.6476239615059,11.20938157436068,8.716144135350405,10.151133608180412,211.0,10.277046783625732,26562.0,6243.0,0.0,0.205,421.0,119.0,1.4592731666420502,2.0,0.0,0.0,0.8354539484919993,0.0182867758592998,351.7261123151317,2.176126327256682,8.709563124826678,0.8159055387288324,211.0,2.655462184873949,24111.0,102.0,0.0,0.01,9209.97973871734,9859.85,3705.2412283066537,16598.1,2556.4,3360.355,5841.6,12095.875,14687.775,-0.1281461908241889,-1.063473165251395,2.0,2.731198995859051,0.7952585433353003,6254.275,98552539.34752733,0.0121140142517814,0.9980815564768022,12.00314138849905,14041.7,1.67195454919613,14885.502706913325,9190.348601583117,0.0124889823988518,113.31446728592556,1.0484987271406612,0.5547396353034101,421.0,0.0,2.0,0.0,0.0,1.0,1.9652975783122424,0.0,827.390280469454,0.0,8.717608260186907,-1.0,211.0,0.0,41145.0,0.0,0.0,0.0
M4_D3498,9.706823624965097,2.9190898968067898,285.0987480502563,9478.608212435263,-954.6943089335308,-241.43275239939425,-80.57568075346973,89.20968837710602,239.65134026522617,18.153065381928084,511.0483629873682,2.0,0.0068105280020355,0.9881004836837324,169.78536913057576,81375.51856470971,0.0002375296912114,0.8266296508189687,12.03960451795376,10433.302521368794,33.22750163188873,143.56901541728402,4.369357802361409,0.4684744778294438,1.7577026029676048,0.3492455311656176,0.5817048560679446,421.0,1513.0,2.0,0.1075950486170893,0.0,0.0,1.453049908559377,0.0137368064971595,611.7340115034978,20.783788230202383,8.717148242077343,10.012062015760966,211.0,6.366159947124918,30417.0,7536.0,0.0,0.09,421.0,1036.0,2.0,0.1133316533444119,0.0,0.0,1.2348526142237923,0.006554247561244,519.8729505882166,6.790200473448832,8.7160920067597,9.678733858989268,211.0,5.613899613899614,25883.0,4328.0,0.0,0.08,421.0,86.0,1.3443423346804335,2.0,0.0,0.0,0.7530117757142466,0.0285734875853086,317.01795757569784,2.4573199323365422,8.708241308402432,1.0366692672291993,211.0,2.0232558139534884,23595.0,118.0,0.0,0.055,8280.420997624704,8523.95,2432.101445291896,12988.5,3760.1,4495.974999999999,6063.575,10297.875,12000.395,-0.0248895825347671,-1.2238461125084363,2.0,1.8161145547647013,0.4283619824522083,4234.3,74480489.33809501,0.0097387173396674,0.9979774259390272,11.992806525077594,9228.4,1.5050042905642609,11932.361295152465,8277.489736147758,0.0107133165581886,134.14304526623894,1.0293633093849668,0.5536838857772227,421.0,0.0,2.0,0.0,0.0,1.0,1.990763639544195,0.0,838.1114922481061,0.0,8.717668244952756,-1.0,211.0,0.0,41644.0,0.0,0.0,0.0
M4_D3505,8.733891360955589,3.652741817587038,312.6638886863556,10447.112096023067,-1334.0790049937789,-285.97501812224243,-69.85465144892723,73.7131946184918,284.8388814535723,17.72858981790633,515.6846326649447,2.0,0.0103567711010186,0.9972621729335452,143.56784606741903,97834.98814677876,0.0002376425855513,0.825024138445497,12.038918989292302,11781.191101016846,33.40020683820112,159.11507666054294,5.895276283305985,0.4626459078797542,1.773040489861638,0.1464142964224908,0.5813711103632523,421.0,1088.0,2.0,0.2208876393407597,0.0,0.0,1.5201740086225208,0.0187047035836694,639.9932576300813,20.35071749903237,8.71722838874377,9.801737927145783,211.0,12.783088235294118,31901.0,9089.0,0.0,0.205,421.0,988.0,2.0,0.3191254002652268,0.0,0.0,1.2816202836841244,0.005976733726641,539.5621394310164,5.905012921921376,8.716260383591564,9.116259968482863,211.0,5.51417004048583,26907.0,1536.0,0.0,0.27,421.0,152.0,1.2249832004619297,2.0,0.0,0.0,0.7761860043153066,0.017519633891064,326.77430781674406,2.662984351441729,8.712909769343886,1.3822728228417147,211.0,2.6776315789473686,26649.0,131.0,0.0,0.225,7028.328374524715,7882.4,4047.919150966274,15679.5,825.0,1258.155,2871.225,10410.725,12901.745,-0.0594788957754956,-1.3590500223206203,2.0,3.010515037174704,0.8755382961883487,7539.5,65783049.19290875,0.0064163498098859,0.9985377587206936,11.979382552739786,14854.5,1.9331929798347869,12191.086288538234,6990.990789126419,0.0125730021180246,105.87194227844633,1.0256008343193677,0.5565393062371417,421.0,0.0,2.0,0.0,0.0,1.0,1.968400410072026,0.0,828.696572640323,0.0,8.717599289497743,-1.0,211.0,0.0,41209.0,0.0,0.0,0.0
M4_D3520,11.352826861326715,3.5725071922655847,390.72639842438167,9741.174954725431,-1759.840252062938,-467.44603917963417,-139.32458335371246,152.00863526678148,450.4497193057435,9.478322257795767,208.2613927828917,2.0,0.0147372378191845,0.9977887556680712,291.33321862049394,152796.0051034319,0.0003118178983473,0.81977896735862,11.647008638441646,11501.015206788368,24.92041920684424,190.84358259668775,10.426844297496826,0.5081565850495002,1.5739391309066348,0.1468890084490121,0.5834941193768134,321.0,1672.0,2.0,0.1851943920534462,0.0,0.0,1.719752966517488,0.0168649632214424,552.0407022521136,28.19821850625184,8.326293195583142,10.308160871456623,161.0,12.740430622009567,27506.0,14307.0,0.0,0.355,321.0,855.0,2.0,0.3440236270965764,0.0,0.0,1.5778194931476994,0.0085022555694735,506.4800573004115,7.269428511899876,8.326011578406591,9.140414525734352,161.0,6.621052631578947,25274.0,1929.0,0.0,0.385,321.0,93.0,1.2479268028513857,2.0,0.0,0.0,0.993404910938847,0.0265835173503778,318.8829764113699,2.4722671135851364,8.325364681706253,0.991747351084471,161.0,3.548387096774193,25402.0,123.0,0.0,0.375,9183.801995634549,9629.2,2740.795779209474,17173.9,2184.1,2802.83,8245.8,10822.9,12786.249999999998,-0.7026208323547295,0.7205233277325243,2.0,1.6745350216897557,0.6508559215334632,2577.100000000002,91854180.5983536,0.0190208917991892,0.9956942260612625,11.60810783161216,14989.8,1.7919235044936626,11310.767371717651,9308.179103185596,0.0182765974657741,77.32980726137696,0.909319817583393,0.5565210856108704,321.0,0.0,2.0,0.0,0.0,1.0,1.9898259261084583,0.0,638.7341222808151,0.0,8.32641917263082,-1.0,161.0,0.0,31737.0,0.0,0.0,0.0
M4_D3530,10.261664679156038,4.310045770261478,344.0417849160736,10895.391937058754,-1280.544478855324,-355.39964104152546,-107.45517770993922,111.19663007569213,358.0230018207667,15.317790693294704,417.1138270706152,2.0,0.0090344529581476,0.9966910570239724,218.65180778563132,118470.05153022532,0.0002375296912114,0.8254864860862802,12.03960451795376,12175.93641591408,31.654726749180565,164.60938799409553,4.847661283973104,0.4858437547325032,1.6722071643235474,0.2350694691375659,0.5815445526917539,421.0,1678.0,2.0,0.1321893209487492,0.0,0.0,1.5673344740219524,0.0124816193632247,659.847813563242,20.94415729149117,8.717373988048235,10.152758846303584,211.0,5.886174016686532,32834.0,15177.0,0.0,0.22,421.0,1106.0,2.0,0.4074666922282066,0.0,0.0,1.393160237472874,0.0162335718460819,586.5204599760799,17.954330461766595,8.716873240574907,9.823843771138934,211.0,12.397830018083182,29231.0,4315.0,0.0,0.085,421.0,104.0,1.183259514068038,2.0,0.0,0.0,0.7098559017836094,0.0252446668273385,298.84933465089955,2.625445350043213,8.711405016569119,1.270500615711166,211.0,2.4326923076923075,25186.0,125.0,0.0,0.05,8662.154916864609,9256.4,3343.8014083708817,16461.9,2872.0,3487.91,5228.025,11152.45,14081.5,-0.1055663105435294,-1.0925071129066068,2.0,2.550919468105499,0.7795193456239216,5924.425000000001,86213935.66238481,0.0087885985748218,0.998075029338608,11.99459031961544,13589.9,1.7729285091770524,13358.374230286769,8627.134722955145,0.0137433903702067,103.1924894673208,1.0310100726364533,0.5539490608434305,421.0,0.0,2.0,0.0,0.0,1.0,1.9759529810589245,0.0,831.8762050258072,0.0,8.717643864423069,-1.0,211.0,0.0,41392.0,0.0,0.0,0.0
M4_D3548,13.17652113760679,3.874329029006228,335.4542114082087,12166.56180190967,-757.168035742373,-181.445680325638,-63.11342109453389,67.38244794510145,168.7519472396893,24.40984913052614,737.0737737505035,2.0,0.0077515424116699,0.9775870989516304,130.49586903963535,112703.14866079298,0.0002375296912114,0.8272899051712657,12.03960451795376,12923.729837652045,36.24097239156366,184.58001293083385,3.7388190482314494,0.4331594878439488,1.9644808488857863,0.4747312927849197,0.5807537042433778,421.0,1045.0,2.0,0.0645547763768266,0.0,0.0,1.007949152244536,0.0067424559302651,424.3465930949496,7.045866447127104,8.713863384477367,9.671394981559803,211.0,4.170334928229665,21214.0,5631.0,0.0,0.23,421.0,717.0,2.0,0.1395631406144248,0.0,0.0,0.7819178988505099,0.002731044577789,329.18743541606466,1.958158962274771,8.706784674481424,8.363220748629267,211.0,2.877266387726639,16525.0,1057.0,0.0,0.295,421.0,113.0,1.9133386432367177,2.0,0.0,0.0,0.7201344075478662,0.0241052100503593,303.1765855776517,2.723888735690608,8.671909100703587,1.3719070896221437,211.0,1.4601769911504423,15860.0,133.0,0.0,0.03,8502.53296912114,7352.299999999999,2896.228566309117,17438.7,4929.6,5748.514999999999,6599.775,9271.925,14603.575,1.3460926166793556,0.6723454877910715,2.0,1.7744877099380707,0.0743297816262595,2672.150000000001,80681206.79929692,0.0016627078384798,0.9985387895926238,11.95147635880681,12509.1,1.941457615220257,15087.683128195033,8183.278680738786,0.007453548579632,185.92995588032812,0.947705775973034,0.5544679558602654,421.0,0.0,2.0,0.0,0.0,1.0,1.951036977488428,0.0,821.3865675226283,0.0,8.717475543708824,-1.0,211.0,0.0,40842.0,0.0,0.0,0.0
M4_D3569,1.7970281478357937,0.220243145035912,61.78891890977352,2024.889621480156,-210.4843291001786,-54.01357716011455,-14.007574753782563,15.561059470276527,53.47111774565423,18.68809241670309,532.409064244937,2.0,0.0028317519132541,0.9947632728722864,29.56863422405909,3821.0998102026815,0.0002694691457828,0.825159533927786,11.857592285697526,2235.3739505803346,32.75722950117679,35.27214540636769,0.9544022502811366,0.4361272598342769,1.9260257434264747,0.1803523743030809,0.5840309311335293,371.0,800.0,2.0,0.1359396739196312,0.0,0.0,1.3856175679024514,0.0067671652666201,514.0641176918094,5.413732213296107,8.533509154413972,9.121015033707437,186.0,7.72375,25616.0,2212.0,0.0,0.245,371.0,754.0,2.0,0.2825661175424967,0.0,0.0,1.2826999086225646,0.006170455268911,475.8816660989714,4.652523272758919,8.53347153833713,8.583148357391526,186.0,5.750663129973475,23762.0,1036.0,0.0,0.01,371.0,94.0,2.0,1.925897357068376,0.0,0.0,1.1946860486600048,0.0383151556457477,443.22852405286176,3.601624630700289,8.524721942659673,1.6565429607100275,186.0,4.776595744680851,22120.0,204.0,0.0,0.385,1111.2608030180545,1110.7,600.2604027552322,2796.58,36.74,81.42,835.6099999999999,1384.94,2383.91,0.2656454822905996,0.1913770680861044,2.0,0.4260070499835524,0.8627570499720814,549.3300000000002,1595213.123440205,0.0045809754783077,0.9966349047092532,11.565008262789412,2759.84,2.2142053231724708,2199.188216583595,1090.859027237354,0.0158009153881291,85.61900367056711,0.9529531466478166,0.5662865469213363,371.0,0.0,2.0,0.0,0.0,1.0,1.922084263909094,0.0,713.0932619102739,0.0,8.5346736228987,-1.0,186.0,0.0,35477.0,0.0,0.0,0.0
M4_D3581,12.86436200647328,6.974870574907465,361.7625203512371,10251.463196559567,-1575.8200160080692,-349.1635216609102,-102.44086557272873,121.4462889786808,336.8514328012159,13.301374428762898,305.3462674340351,2.0,0.0038809292270606,0.9977226676386928,223.8871545514095,131037.61294071276,0.0007125890736342,0.822616242760412,12.03960451795376,11827.283212567638,28.319649262049456,154.7151374280978,9.146194870518505,0.5044682129214537,1.5813029524245212,0.407665118156733,0.5815445526917539,421.0,1676.0,2.0,0.1283243178771602,0.0,0.0,1.628544128696871,0.012114762751847,685.6170781813827,20.30434237209566,8.717303906037284,10.335660742250276,211.0,4.736873508353222,34149.0,13050.0,0.0,0.33,421.0,871.0,2.0,0.4017326243284014,0.0,0.0,1.4761432043981164,0.0081214226560804,621.456289051607,7.073759133446097,8.717005449224098,9.138250862980772,211.0,5.3180252583237655,30924.0,1749.0,0.0,0.22,421.0,142.0,1.384491981605651,2.0,0.0,0.0,0.9266142713151364,0.0179686549141743,390.1046082236724,2.551548997812759,8.713149312660533,1.3600619576201949,211.0,2.2464788732394365,28043.0,121.0,0.0,0.245,9768.458527315914,9177.75,2589.51748424236,16314.5,5185.2,6292.155,7608.975,11914.3,14170.08,0.3662434833225055,-0.952880766886762,2.0,0.7674049196320831,0.582287818149678,4305.324999999999,102128382.80108789,0.0068883610451306,0.9985136376875045,11.983242472225696,11129.3,1.6143605670452463,12189.637286338855,9711.55839050132,0.0119735749319958,112.1337850252609,0.9338157502276788,0.5578675333392084,421.0,0.0,2.0,0.0,0.0,1.0,1.9851685596515745,0.0,835.7559636133128,0.0,8.717647405581411,-1.0,211.0,0.0,41575.0,0.0,0.0,0.0
M4_D3584,15.73912669667348,5.774638332468399,376.9064541886357,11807.013115761012,-987.3248620734076,-235.00755333206476,-80.54326363674424,86.95775835027264,228.6074398503165,20.097764526044717,504.8210376217087,2.0,0.0033860101303213,0.9787197324981952,167.50102198701688,142306.19531822408,0.0007125890736342,0.8229930537527167,12.03960451795376,12794.33797783442,31.29883278624809,179.67279273873987,5.284633230813123,0.4890274076834197,1.7017171874161312,0.5018002265308776,0.5808320012057483,421.0,763.0,2.0,0.089634743780206,0.0,0.0,1.1030296329036986,0.0086389454930586,464.37547545245707,6.591515411203715,8.714786685121517,9.174924694368531,211.0,4.463958060288335,23201.0,4288.0,0.0,0.28,421.0,835.0,2.0,0.1868434984888498,0.0,0.0,0.9867670065715592,0.0054736922146024,415.4289097666264,4.57053299919307,8.71084493413282,8.96214997043438,211.0,3.6179640718562873,20737.0,2056.0,0.0,0.34,421.0,161.0,1.581255903019232,2.0,0.0,0.0,0.7581548690677639,0.0157908790306771,319.1831998775286,2.542331523939016,8.69112279521765,1.8852633000511183,211.0,2.4161490683229814,20220.0,135.0,0.0,0.015,9873.484418052258,9199.7,2447.049168816916,16015.2,6250.8,7088.41,7756.025,11247.975,14617.544999999998,0.7327782286631509,-0.5734157069965202,2.0,1.0131058601808427,0.4949096390002213,3491.9500000000007,103473744.18812828,0.0104513064133016,0.9990157219782558,11.972020355242837,9764.4,1.5744079875319543,14635.135412228725,9529.646939313983,0.0089229922487456,160.2102546965688,0.9069932638967764,0.552901133942611,421.0,0.0,2.0,0.0,0.0,1.0,1.9226918344516952,0.0,809.4532623041637,0.0,8.71745295428237,-1.0,211.0,0.0,40310.0,0.0,0.0,0.0
M4_D3587,10.693052641223076,5.250902344858027,309.3846324638635,8647.974539325674,-1291.822786056051,-312.2208191319174,-102.04750904738188,111.24162432223996,302.3939308112797,12.447613554433527,281.6604709285556,2.0,0.0038255644193506,0.9965346485230148,213.28913336962185,95833.19217958786,0.0007125890736342,0.822445380728586,12.03960451795376,9939.797325381724,27.93549846182269,132.77093847899505,5.628876860969645,0.5068291168312359,1.5677516269555865,0.4316142268568981,0.5809891152603336,421.0,1176.0,2.0,0.1185631928327981,0.0,0.0,1.6687759232454482,0.0112971573259646,702.5546636863337,13.285457015334384,8.717310006958149,9.863721155802487,211.0,5.113945578231292,34992.0,8671.0,0.0,0.345,421.0,938.0,2.0,0.322316154467364,0.0,0.0,1.470193128731581,0.007351532138294,618.9513071959956,6.895737145719799,8.716891240324339,9.247014518322926,211.0,6.395522388059701,30828.0,914.0,0.0,0.08,421.0,163.0,1.4870138963054529,2.0,0.0,0.0,0.9888759349249254,0.014634422500275,416.3167686033936,2.385410867544838,8.712889535416435,1.7430857461004063,211.0,2.503067484662577,27922.0,112.0,0.0,0.03,8173.983990498811,8102.450000000001,1992.193490705353,13291.3,4229.0,5103.085,6528.35,9683.55,11630.81,0.225235037354842,-0.699578075512651,2.0,0.6914735409445607,-0.1022741750355192,3155.199999999999,70782849.18133967,0.0092636579572446,0.9977620571862093,11.962223416407246,9062.3,1.579804842133912,10442.348557275154,8121.270633245384,0.0134150457431425,102.75906889924784,0.9038300064283484,0.5548489453467234,421.0,0.0,2.0,0.0,0.0,1.0,1.9516241924148527,0.0,821.6337850066532,0.0,8.71763122541787,-1.0,211.0,0.0,40843.0,0.0,0.0,0.0
M4_D3594,1.2090862940069709,0.7198853738929276,37.10353669660508,1217.6138985019843,-150.39973881349627,-35.48172381172157,-8.982295097470525,10.41204516357836,33.27834573369618,17.10382204997629,480.6332212604853,2.0,0.000949893580503,0.9983638582848404,19.394340261048885,1378.134325062675,0.0002375296912114,0.8237547167420004,12.03960451795376,1368.0136373154808,32.799243108492554,18.620837347237696,0.9752872662199288,0.4680078405169177,1.7470287033994325,0.2728179494413977,0.5809891152603336,421.0,777.0,2.0,0.1707038947434558,0.0,0.0,1.505311343187088,0.0134650441505786,633.7360754817641,10.46233930499958,8.716664101279253,9.289162607909422,211.0,10.81081081081081,31597.0,4359.0,0.0,0.455,421.0,1157.0,2.0,0.246986519829238,0.0,0.0,1.3214154927088462,0.0067829948838398,556.3159224304243,7.847925080602739,8.71656006340291,9.591997139636998,211.0,7.216076058772688,27785.0,2518.0,0.0,0.12,421.0,194.0,1.3608906355346468,2.0,0.0,0.0,0.8227032891015292,0.0119497976551773,346.3580847117438,2.318260745104407,8.711455957799112,1.3331578401050628,211.0,3.365979381443299,25417.0,108.0,0.0,0.195,1023.156249406176,1061.925,354.15655819108764,1657.59,342.77,409.78,738.0074999999999,1312.0825,1536.66,-0.2947494176392889,-1.0014664822948327,2.0,0.215093116062016,0.7825270977243365,574.075,1172275.57840867,0.015439429928741,0.9981753148662816,11.989723282799364,1314.82,1.5309544139791276,1434.7837704939518,1032.9371503957784,0.0109486525877175,122.33314903319447,0.975546689105732,0.5569207197893464,421.0,0.0,2.0,0.0,0.0,1.0,1.964285213902149,0.0,826.9640750528047,0.0,8.717421029330207,-1.0,211.0,0.0,41122.0,0.0,0.0,0.0
