,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
M4_D3083,0.3143431873225466,295.781811072017,503.0,-7.626727476498868e-05,0.9889062681675739,258.4222644873377,300373.39524263557,0.14845605700712589,0.8224716308347513,12.03960451795376,26816.898575947962,8.378486055776893,24.63617450941478,21.066187586924087,12.473413254420226,0.5950963012688282,1.2571822453837707,0.2627532641273324,0.5817852793829943,2.2157232954041697,4.012857040514126,548.0588342622659,13502.183425458725,-13314.715150489239,-502.4679752076669,-119.45638682908134,138.96587765825637,480.0824801984275,0.5696643361501268,156.0092363863093,268.0,-0.0003872882474750837,0.9899140001729757,538.2465880502281,1179522.1109663625,0.05771971496437055,0.9530509437630097,12.03960451795376,38182.65268982038,15.737827715355806,17.929753321175905,57.781041088698565,13.522011370090382,0.3061417123175373,1.2799605852297824,0.32270986345363745,0.6084358099250413,6.377540930587728,12.257769693714636,1086.0393353548668,19472.753118802655,-18709.899571017726,-968.9014371083753,-271.1262351715863,267.12035287864177,991.3921376474209,0.11147765853440826,27.377161014207708,124.0,-0.009683341530759965,0.9657497556257508,2867.4985774812585,28668504.849728435,0.019952494061757718,0.9980443546853475,12.03960451795376,83132.77554408358,33.89430894308943,7.828485159805127,507.36852140668384,45.215269018492364,0.062479147616210255,3.254527441793684,0.4525149733033836,0.6444986931796393,76.1278952935739,96.32113331017341,5353.756568362686,41916.0408090019,-41216.73473508168,-5693.429857373733,-1496.007802189943,1371.4907752913152,5389.881779181181,68.15574111938477,137.25486755371094,264.00389099121094,377.7772216796875,575.900506591797,3.001364135742188,8.521759033203125,23.0137939453125,50.88642883300781,90.24061279296875,0.18212804352483908,-0.8906676596793432,973.0,0.8952675906606619,0.8595284896983199,7893.775000000001,106649973.21017578,0.009976247030878859,0.9978019059469162,11.999699529830242,18811.3,4.326131687242798,1.9601540712044891,3130.824802269928,9680.793641160952,0.031585947891511076,44.527090212351716,0.9134709559429207,0.556304360813689,9080.334441805226,9300.25,4919.095408216998,20242.8,1431.5,1917.045,4548.05,12441.825,17517.344999999998,44.97199249267578
M4_D3085,15.125230706172296,415.2944735561835,507.0,0.010948654871600544,0.9974618537344655,170.79430557104476,138291.2911475162,0.00023752969121140142,0.8279845402963844,12.03960451795376,13613.207351559291,8.312252964426877,31.649431577300803,174.5544882986566,1.5612971099936603,0.4745023017200876,1.7210990539823545,0.23544786496986678,0.5814646710968217,9.99953870664505,1.1357847477425835,371.740904896368,11769.644092348812,-1843.56325921048,-356.30974758949895,-84.09983236302926,86.6944732080155,360.79053816077015,9.563253938631277,175.56753523259536,263.0,0.03124134305876618,0.9990170106298744,349.26890492775897,609833.4871518167,0.00047505938242280285,0.9559843521437588,12.03960451795376,19570.67120290222,16.0381679389313,21.43433826724309,488.3361583028967,-7.064778984073433,0.26598763230844275,1.546737658053639,0.3058822244332821,0.60927002887531,28.29790071034047,-0.8944764999858421,780.405481763938,16738.468317076447,-2832.2028858257736,-714.2204031723331,-174.3789278084202,174.88997711933877,741.5126734512035,4.632592875377706,37.01188737926078,140.0,0.33656190720387186,0.9967295152747211,1882.7254121793812,10915849.296841945,0.0009501187648456057,0.9977503991999324,12.03960451795376,42410.080143252475,30.0,10.013719429175607,4638.848092444099,-86.11131280503379,0.06334719845127541,3.5608003478374295,0.4202631748128847,0.6385476962407829,308.76604822811964,9.589099749027781,3289.4547913451456,33084.47020463857,-9325.6099386139,-3079.9245172322703,-956.0083446348856,926.7170675444955,3739.32080677567,60.151218032836915,88.65694427490234,149.2482681274414,264.3243408203125,549.2082580566408,2.2130645751953124,5.878421783447266,15.409698486328125,33.52729797363281,68.08910522460941,1.0090893125179183,-0.20523465130467589,1028.0,4.2230304434094155,0.9126778002843983,6528.45,95617731.44234678,0.0007125890736342043,0.9990612544279929,11.990969152751344,22842.7,4.094449853943525,2.5151578617524977,17009.67478892939,7717.873825857519,0.014637103785361816,94.40891676289763,1.0144937691565903,0.5543239828021065,7936.523990498812,5391.9,5712.207838531753,24594.3,1751.6,2124.245,3303.55,9832.0,19314.78,43.88405227661133
M4_D3094,1.560724739226605,68.07706823383333,382.0,0.00697378433901911,0.9961346094290865,223.54520124578332,132972.52112782572,0.1856474258970359,0.8211925002261278,11.646108641506105,10595.446711615205,8.401574803149606,14.54517944366513,95.1683551476685,2.7189673630302766,0.569727349425413,1.3338198170276547,0.3350770651788479,0.5851010709086165,5.960457711802171,2.2323730716819785,364.6052578771891,5303.957494131254,-5291.489217483951,-384.2505448318045,-109.57456805971513,113.97063318606818,387.66645554411826,0.680758847510259,32.39921784405638,197.0,0.020029273825512766,0.9714465067653981,513.1154217023875,524733.1594308767,0.0876755070202808,0.9528808876093005,11.646108641506105,14955.900243501954,16.31122448979592,10.467166727385345,267.8318963014639,-7.043544726443018,0.29982569492123906,1.3275246139907224,0.3569810581718165,0.6145147809107917,17.16000789615015,2.747736270875521,724.1813954803595,7582.2551828423275,-7373.645060659626,-777.0390285262229,-257.5746157295763,255.5408059728112,816.3746248653881,0.9986793468396387,5.098708253963652,75.0,0.26694483502824135,0.9925769450965206,3160.9487020720735,12979130.071234558,0.011232449297971918,0.9981027838878804,11.646108641506105,31944.61489350486,42.74324324324324,4.917937685312488,2994.881866466164,20.968329853603503,0.061355362501810895,3.2567402849029943,0.46560476237082565,0.6629403773662736,215.2389328973258,90.56636680851817,3596.2205539982915,17717.637584642478,-14226.97730886238,-4763.258447188397,-1716.8381199214225,1444.1105821506512,6352.494026875768,102.48323059082031,145.69444274902344,204.2374267578125,298.5034713745117,522.4442626953128,3.4740203857421874,8.607646942138672,21.473678588867188,43.15227508544922,73.91447906494142,0.2649552529582225,-0.6012679655110844,723.0,1.1205333856881963,-0.12810902919225273,3430.9430780000002,38667905.052467585,0.015600624024960999,0.9953586723966469,11.563807724966068,10676.914281,4.430747922437673,1.946401199712072,7608.307896881069,5690.266789882536,0.03250948968369919,43.327904801503244,0.8901122856577504,0.5606697362715983,5775.835430975975,5802.704176,2303.8294482774018,12103.408334,1426.494053,2143.5980178,3994.79692,7425.739998,10034.556708799999,65.99451065063477
M4_D312,8.835966067102607,88.23071877269462,86.0,0.04930257462685124,0.9662342744603739,163.43091053129564,233855.58873557718,0.004322766570605188,0.8196536296756708,9.43879185257826,6595.041791245495,8.117647058823529,12.661831983611366,538.5629824106828,8.361500014583168,0.48266093583540925,1.6756662092667503,0.5484492569308067,0.6067755734028456,51.75882782112078,10.433198624824067,480.8082907751911,6123.086898552823,-471.95489269267216,-219.17597765571384,-78.19343434823212,85.2374761830635,250.07089693323178,6.192945725585351,42.77640125613397,42.0,0.145813228593723,0.9676373392892716,364.2235398885585,895569.7603557819,0.005763688760806916,0.9514268336349365,9.43879185257826,9370.074566785035,16.73170731707317,8.96828843039219,1435.7945865408728,31.5473883973813,0.27636003535557113,1.5724184108207517,0.6035265599907207,0.6493963607935567,149.15347497601311,33.25754526444963,934.5175232484203,8487.099185508072,-882.9753812769633,-426.8789312771931,-159.04836317820974,205.17517671034875,480.0730948006434,2.225882232278237,4.435759281273507,16.0,2.258183740115792,0.947611755379579,2684.535828815519,25604807.604800723,0.005763688760806916,0.9978711696651317,9.43879185257826,22578.706601720198,43.53333333333333,3.930165835805218,9864.804307190325,505.56424896915513,0.061351281340433134,3.2925310623777437,0.7947796103899203,0.7159846424168406,1732.2292802044485,473.2161565974804,4754.3863248166,19887.108104586405,-2691.5984971337934,-2181.119784271511,-1042.9156883681794,1641.6201404473395,14754.563178121116,106.04254531860352,121.4261703491211,162.44996643066406,237.1013641357422,349.77832946777374,2.3756591796875,6.659053802490234,16.434188842773438,31.781124114990234,57.275457763671895,-0.3178612079563348,-1.52282958136879,162.0,5.058125411793025,-0.544643366913097,2459.374999999999,71546030.0365794,0.001440922190201729,0.9966348574271642,8.716148269717277,3731.2999999999993,4.267080745341615,1.1874225325621575,8804.437167446136,8432.957412140575,0.009218282965804828,144.35092098242396,1.0695279560826545,0.5744148126462565,8368.380706051874,8915.62,1231.3546991659825,10043.8,6312.5,6500.0,6996.88,9456.255,9879.2155,66.85164794921876
M4_D3135,17.53100000950487,491.7645719794564,517.0,0.007999622961047823,0.9952090306211411,223.8081190214727,113681.9527710327,0.0002376425855513308,0.8230733091314578,12.038918989292302,12095.94555695077,8.147286821705427,33.00397178186792,170.09921569326988,2.259111060708432,0.4670939742185421,1.7761226685934597,0.3837914998542731,0.5806617149659878,11.47380875616123,2.2296703682663828,336.9722607035477,11127.868110093197,-968.0774468575732,-306.44700612910566,-108.41314232418193,115.39497669729076,309.17393723045507,12.973403341748666,262.38283682228564,263.0,0.02263647355877961,0.9536820726726539,460.371535497226,456650.59108607384,0.0004752851711026616,0.9515027046024171,12.038918989292302,17871.62486503127,16.03053435114504,23.738485091270384,485.0387464148194,-4.532931228826989,0.26766398185552703,1.6179618761227235,0.421603553952644,0.6092564733921276,33.23852962295069,-2.815103965054732,674.9413242901771,16041.501357853842,-1830.123507177428,-571.5230511282224,-230.3407674793816,230.03076801784437,620.5476225409966,5.268270818772763,42.4444958071424,137.0,0.21400676076644742,0.9958412126696999,2135.9173954683524,11839807.099088408,0.0009505703422053232,0.9977305220442528,12.038918989292302,40966.007298859586,30.639705882352942,10.21656618119725,4899.982157751813,102.41580454408228,0.06069515740492341,3.4628462743864294,0.5244565863823887,0.6395889778483766,380.97369292138126,90.65787802055249,3419.7465029429086,35154.2037861359,-5811.803512723687,-3382.4871386368286,-919.5644604608311,1216.3529350075214,3195.1144158366974,109.26383743286132,139.09850311279297,177.85958862304688,234.23035430908203,319.5057281494141,3.125981140136719,8.424018859863281,19.02985382080078,34.60926055908203,54.17508544921874,0.5276313411787512,-0.12480588706193751,1032.0,1.9621540516508107,0.1472998982573377,4117.286029700001,58099407.53432867,0.006891634980988593,0.9975560190179945,12.03321556723907,13768.043979099999,4.07274490785645,1.990145022038212,12532.72316504146,6969.906544594089,0.01497346886289129,93.15708377204223,0.969124443311736,0.5541487035150754,7132.1150554900905,6598.644994800001,2689.30146498682,15169.475906,1401.4319269,3165.0044818800006,5142.320397625001,9259.606427325001,11740.760614044997,78.74300689697266
M4_D3140,18.379554663011664,479.63065861824674,517.0,0.004877981714897663,0.9845389837277554,173.2660043104708,97905.69482804359,0.0007125890736342043,0.8209142830428289,12.03960451795376,10858.60364792404,8.151162790697674,32.186259908710994,153.99624364791742,10.03496106264502,0.48120181680090557,1.7340590533645441,0.45715264846683645,0.5806755796977779,12.088398615629208,9.174824753661202,312.6652610171991,10071.043942513805,-787.5597054102338,-249.84713324205296,-85.63920485460206,87.62679945586875,236.51603651356308,13.635905822705237,256.01996971171667,263.0,0.014131495308700342,0.9809733942109153,341.88564161069917,392026.6769211455,0.0009501187648456057,0.9542391341814219,12.03960451795376,15913.444956710513,16.0381679389313,23.124049736281098,439.51129741910563,8.508589234687184,0.26763715404134525,1.6077202681623237,0.4973706846569268,0.60927002887531,34.75215304529589,9.534705606583998,625.1551525660345,14478.437823216416,-1435.0071334940963,-457.0562433743651,-166.04043791653882,175.84520369416032,465.4955550426187,5.736293404807215,45.50300135692919,111.0,0.1458662068887252,0.9764817590893035,1973.7494961326738,9845760.218867445,0.0009501187648456057,0.9978665644626981,12.03960451795376,36469.9030956223,37.91818181818182,10.2547315935815,4401.812084722717,54.836401848955404,0.06206095543384831,3.3923340314307384,0.5815687512255218,0.6500231985562283,380.3092830533702,81.90269846860072,3114.662914039154,32177.250025545723,-4292.653070076575,-2627.753634342561,-904.1205206580672,1069.6289754746067,2674.1375296055926,79.88755416870117,103.48149108886719,135.8592300415039,186.12319946289062,257.1942657470704,2.205450439453125,5.910440444946289,13.620773315429688,25.73483657836914,41.35317687988281,0.6192345474135619,-0.5769568625559804,1092.0,1.4850989892604023,0.06707105590968089,3505.3250000000007,60703019.752296925,0.006888361045130641,0.9984356910296734,11.970003674721298,10746.3,3.8560953253895507,1.763974077627205,11945.19729557671,7180.438944591029,0.012609214795979193,115.61353886851414,0.9236683355554902,0.5521033267239458,7415.610617577197,6661.6,2389.9244592190053,13743.5,2997.2,4259.645,5671.725,9177.050000000001,11671.384999999998,65.96142578125
M4_D3167,2.0477944825458194,36.72766038016723,444.0,0.0005499914003283052,0.9948430623339837,48.36367320967859,5177.284543512271,0.003627232142857143,0.8145113149840476,11.807354922057602,1623.0880754115058,8.081264108352144,15.112740860499702,19.617360054593377,1.2724495194582937,0.5843147874547894,1.3113464713335796,0.18972860841367684,0.5821513314163317,1.6413510618594873,0.179153702827977,71.93462664255652,1087.4123291596854,-535.6757462518203,-92.03370328978872,-22.817257568951632,25.546415640726956,93.4364270222514,1.5503471838493683,21.053567480103677,215.0,0.0015673083502691502,0.9987567887954064,97.00458857615155,19096.335802988633,0.005301339285714286,0.9545987369958919,11.807354922057602,2415.43446072007,16.710280373831775,11.108593678173179,55.917739444813456,2.4741571700562726,0.29242215805806976,1.3851335319379117,0.26979216471519146,0.6137311539246374,4.718648318960111,0.9791549834008294,138.10890688522088,1535.0909213920486,-880.3435393280216,-174.28655829370467,-45.1416179239982,51.86297065215335,184.42720073136715,1.8696053853194998,11.119655712342043,131.0,0.0116798233946095,0.9898772434182612,523.2299165505274,600263.8449991561,0.005022321428571429,0.9980990390753719,11.807354922057602,8034.7982682679085,27.26153846153846,6.389456667354116,563.5152451931068,-33.70833656785904,0.05829896516468542,3.151862221695536,0.46287890201994447,0.6373023224247818,53.35086197424199,-35.30868274791335,772.9278947778772,4950.339929316059,-3084.45833895185,-766.390158336835,-253.79655320424177,269.43336334628555,1071.333691331941,18.795468330383304,25.733105659484863,44.394710540771484,73.12982177734375,120.2058502197266,0.6016342163085938,1.666860580444336,4.124183654785156,9.02442741394043,17.571876525878913,1.1168556474424827,0.5618900368447957,883.0,-0.37324359030063725,0.9197683194562374,978.9375,2920627.3839717912,0.011160714285714286,0.998643300875083,11.775683667871128,3184.15,4.055555555555555,2.2311146859340227,1112.2075561176614,1586.7904958165477,0.02112813010585625,63.472001843512324,0.9583176896903791,0.5551054876181957,1557.0294001116072,1282.5,704.4762814743162,3812.94,628.79,747.681,1033.75,2012.6875,3121.9705,13.569778060913087
M4_D3178,6.691121356167965,157.9259431566589,513.0,-0.0008310011508532171,0.9939822089766668,35.08958016156723,2668.2945117194636,0.0011876484560570072,0.8163908615982924,12.03960451795376,1902.52941464679,8.21484375,23.886016501229058,7.242122528909142,0.8650722564156389,0.5971431705214205,1.2866954399386041,0.42448721614452684,0.5809891152603336,1.3206104117239084,0.746651153989634,51.638653156912504,1233.8450112336961,-668.6844034130937,-56.196615540881396,-16.784285470963106,18.30529469060412,54.98759637726063,4.5894022067583204,77.11587084176725,264.0,-0.0023711869940339723,0.9905107383768594,71.98236101892235,9990.68049977612,0.0014251781472684087,0.9524380119720192,12.03960451795376,2600.355187639066,15.977186311787072,16.734823199591045,20.733961346117912,0.5354014847197509,0.30521215183178,1.3029906695961189,0.45937105599312356,0.6091017430653975,3.8164409614012667,0.9601689980119659,99.88050499554083,1672.7023372477424,-927.6528503913237,-105.67074927380068,-35.66879071156159,36.31357030736075,111.13725802308397,2.6360194745771293,21.7735616596942,151.0,-0.02784166856548183,0.9774068135432928,393.6592358903307,287549.71833795274,0.0019002375296912114,0.9979794304232208,12.03960451795376,6986.11915608136,27.8,8.465069205132433,210.55527643039662,2.9294990018587224,0.06325219552874842,3.082129342759903,0.5452232979087702,0.6348921080818141,44.924373789059125,4.754700483311158,534.3514938480229,4539.280143687076,-2446.8390123942845,-501.82995132152826,-167.66999799753532,225.9892378927954,642.3795017474276,16.362854957580566,20.609119415283203,28.78026580810547,44.541473388671875,64.7260513305664,0.4478187561035156,1.2192773818969727,3.0021591186523438,5.803048133850098,9.48288345336914,0.8382761089937846,0.44931859096442883,1041.0,-0.06501841721343171,0.7894689569922395,378.7528608030749,1525623.0195552055,0.007838479809976246,0.9962335203920951,12.033903805364687,1680.6851839375,4.040384615384616,1.8191788491814143,890.7940231962584,1176.8517708907698,0.020438506502162307,69.11207243314166,0.8783278703046322,0.5538250427391173,1186.7534698824118,1117.0212908108,342.40213386785615,2246.9790048624,566.2938209249,701.889193149475,960.7609594166,1339.513820219675,1909.0167924249447,11.559004783630371
M4_D319,8.787468821928075,85.10993802663633,86.0,-0.01005318987592716,0.9617534334367862,166.44403898735513,325321.8966501287,0.004316546762589928,0.8167833248828411,9.44086916761087,7240.27424278551,8.129411764705882,11.517685372861628,585.8594177170199,7.8816215459787315,0.49864167122827197,1.5836294659769605,0.5716264595120546,0.6068280779043999,62.90410026280812,6.695908266404306,566.8906162746524,6569.341799729052,-670.9324430564579,-228.31895887229882,-74.96410747524993,91.4799315121052,227.4292187986404,6.291695002591574,42.6244100016904,44.0,-0.04614843412114233,0.9505504388419169,363.2243344439468,1382833.1607963126,0.0057553956834532375,0.9500557314743145,9.44086916761087,10971.478816789942,15.976744186046512,8.437039980602753,1578.5214297378764,33.42251715043991,0.28179977064789047,1.466282650352236,0.6297350073907716,0.6465127964942304,183.36473714078218,41.327708808341754,1161.555222092176,9921.446614471228,-1050.0322023187146,-456.68717334669975,-166.95094493586754,196.27338950807928,482.631025809011,2.5083412683327224,5.419252570022932,18.0,-0.4949701395890714,0.9624569324558532,2102.2778879469115,35571214.23991209,0.0057553956834532375,0.9978450944154881,9.44086916761087,26674.397107916746,38.588235294117645,3.9721107001388796,10679.419357365803,508.58965720359345,0.061626924610573945,3.316287544182497,0.8029832408036618,0.7072999016378608,2050.443769526954,446.55566663959024,5600.615554376161,23690.306994849798,-2984.0901130669463,-1971.321664116986,-720.0212310236359,1382.2566569232758,18131.039374850632,105.41100616455078,131.3490104675293,174.32716369628906,228.38811874389648,344.3951782226566,3.2215423583984375,8.150390625,17.832862854003906,31.91387939453125,52.32192687988281,-0.257315018034167,0.06783997292822308,175.0,-1.0001334045155805,-0.4332072667820769,603.125,79398025.68580288,0.04028776978417266,0.9810089982162543,8.263859686575003,2362.499999999999,3.9367816091954024,1.1120943418848677,8887.730115897986,8884.589521531101,0.008961695002050924,151.65234463189805,1.0001092930711122,0.5699646397280088,8901.034244604316,8884.38,411.8434923416195,9909.38,7546.88,8164.684,8618.75,9221.875,9529.059000000001,58.83629035949707
M4_D3222,10.244012333841104,199.05264806164453,519.0,-2.6075735852839034e-05,0.9777107986460314,61.69294411530872,6592.0844280148995,0.0007129277566539924,0.8182274785100947,12.038918989292302,2165.7612358752854,8.115830115830116,22.40421094540838,27.594777058981883,0.31840505919161965,0.5502811475185174,1.43498363412773,0.43076583202545987,0.5805059788424821,2.799929267226454,0.5875782407991712,81.14335970437402,1819.0349085586267,-346.72632731665857,-85.46906999073117,-30.33567858532742,31.357265529981305,88.2959939323134,7.8865569948989025,109.1401806012931,255.0,-7.044272144484321e-05,0.9598614896784854,132.27874517621805,25095.32599337183,0.0009505703422053232,0.9521112415723001,12.038918989292302,3007.9071992697272,16.53543307086614,16.265998017483405,78.72139443983512,-2.1443873148660204,0.29165716169188194,1.4163964063848147,0.4637860483903794,0.6106296736249633,8.076654328159934,-1.0124571081359477,158.2090188587087,2576.7787828053915,-431.12841646433594,-160.56202398278924,-66.78283724135636,65.49590793486169,171.86091607674348,2.8536819772397957,15.675599306363804,121.0,-0.005354412904775543,0.9447013593814101,752.6741695227795,649305.7493610132,0.0009505703422053232,0.9978307072287782,12.038918989292302,7491.73911622587,34.725,7.150161815816362,797.4116517643776,-4.128997896367521,0.06158386120267766,3.3805053389080415,0.5780980602132508,0.6456995569083426,93.07578904720283,22.45582446981639,800.4015535056474,5761.565382797512,-1730.1737334283584,-825.0756685940509,-337.68495665291385,414.98921286986564,1078.2292375084696,30.126733207702635,37.79745101928711,48.76571083068848,67.55332565307617,90.41678314208984,0.8303604125976562,2.2321701049804688,5.176670074462891,9.980438232421875,14.983623504638672,0.3946866797877734,0.24060511331618128,1040.0,-0.16970957110750962,0.8487741678692488,669.5165908549998,4786220.199625527,0.012832699619771864,0.9981403583156332,12.03321556723907,3044.80367746,4.039461020211742,1.7695483720953726,2431.570530321067,2048.8415796332424,0.01515741162488618,92.66492565666749,0.9773829721443632,0.5538463580177512,2119.1034965263048,2068.929995015,543.7100060101121,3871.31737383,826.51369637,1265.328774929,1774.546159555,2444.06275041,3052.901684861,21.09701042175293
M4_D324,9.183031481766422,91.10832322881873,85.0,-0.016411650091083172,0.9605602811882128,154.72180774480975,343474.7381269702,0.004437869822485207,0.8238757581752331,9.400879436282182,7825.9574095035,8.0,12.254465071560787,589.5530440490272,6.866933097742344,0.5147973023970102,1.5569251743785806,0.5580661838375677,0.6064685934809558,64.14681304363903,7.467300773089844,582.5460707131365,7181.939772824023,-644.017636679477,-189.33952362285783,-69.53096253140657,85.19084521340318,191.73200356896615,6.358864673697423,43.03914472233809,43.0,-0.029682426869098267,0.9839914617449308,312.9517377159183,1311966.5519775557,0.005917159763313609,0.9538528179055682,9.400879436282182,10722.285187439837,15.904761904761905,8.446328392386569,1580.0114353415634,26.151717251785115,0.2802250837140275,1.5141144710705896,0.6321593998185814,0.6469906628053045,182.8790352460431,37.20084558013833,1130.7173875222013,9674.518162057091,-1047.767025382745,-395.01163991666124,-137.97926763191055,174.97247008400774,422.175959369592,2.4504838425334454,5.067555584313815,17.0,-0.26633549175668386,0.9653206990681903,2026.5083378323125,34560760.809213184,0.005917159763313609,0.9977949459155075,9.400879436282182,25627.95690939576,39.6875,3.8386762069270253,10598.391294807981,573.1397979543863,0.06196617934923939,3.3335363177641257,0.8094425862979192,0.7106428091976449,2072.5195141929566,396.86097339654054,5501.401973361206,22566.963579581912,-3060.9933298138476,-2079.958807834174,-570.3171438288124,1456.1911940035,17877.79914957595,98.92666549682617,123.62869262695312,155.20951080322266,196.09188842773438,275.014453125,2.674882507324219,6.7735748291015625,16.236434936523438,31.24462890625,50.574929809570314,-0.3456797748280712,0.29502935900401184,165.0,-0.6361780978657239,-0.39760622992051947,523.4349999999995,76741000.21346924,0.04437869822485207,0.9808102474769876,8.237567778919544,2187.5,4.097560975609756,1.0901584964180362,8843.816537526773,8727.961491803278,0.008183867388969562,170.93923453742994,0.9691248804129204,0.5723356625586292,8751.298994082841,8754.685000000001,394.67217995939285,9550.0,7362.5,8023.4375,8492.9675,9016.4025,9415.62,55.00709381103516
M4_D3257,5.6558034984416965,103.01277336189469,512.0,-2.4594564061486555e-06,0.9782986819751018,34.99275240002832,1964.3811574117003,0.0011876484560570072,0.817589577573988,12.03960451795376,1284.7911014496337,8.230919765166341,18.679973366138867,12.517318148342481,1.2105456289416316,0.5663942690625821,1.3684334336373314,0.38445621340920305,0.5810679338033686,1.2671075739017787,1.3460161847913634,44.30322331171696,827.9214461188433,-456.86965533079047,-51.77654445294105,-16.64629963332237,18.346452766705948,48.60402773972162,4.401009573776685,55.87845781143089,267.0,-2.748661408132575e-05,0.9884889532224908,66.79412938965311,7480.303169920569,0.00166270783847981,0.9520613799841927,12.03960451795376,1815.3425341998013,15.796992481203008,13.697212042776226,35.54920263274241,2.74183535124367,0.29612370085698003,1.3747116237652266,0.4117578551921972,0.6086012233209859,3.658387892787312,3.508387534631513,86.41133819092536,1184.6546921092659,-630.6878420905355,-99.67683434521392,-32.95334239321804,33.84078699643507,99.72735988636857,2.1405837180486595,11.610319232866306,140.0,-0.0011252691746565058,0.9902733772614811,345.5968500630919,192155.72646912106,0.0023752969121140144,0.997923158715595,12.03960451795376,4153.759180516871,30.0,6.711133178616883,351.08396898679956,14.915831676202856,0.06413686162172293,3.0915514519473866,0.5730743654373089,0.6385476962407829,40.7817203369793,24.74981249102635,436.4545540551473,2941.8635339505768,-1211.8956465662948,-537.3998106240061,-165.83580488454874,179.76104517854316,637.1313446026896,14.94318084716797,19.855018615722656,26.814838409423828,39.29956817626953,57.12253303527832,0.4344390869140625,1.1648509502410889,2.802013397216797,5.373543739318848,8.828938293457032,0.31015484909456625,-0.5248307609611578,1025.0,0.06875174967230785,0.7607438239964834,371.0600000000002,1364000.8800999527,0.021852731591448932,0.9973546750944479,11.99399881724117,1286.15,4.1064453125,1.5514967424533443,1150.0107198060316,1137.359387862797,0.01776827627610587,79.11923047401116,0.8729604421178979,0.5543239828021065,1132.5297102137768,1117.975,285.2671302184172,1812.0,525.85,688.425,915.3199999999999,1286.38,1660.444,11.305370330810547
M4_D3266,12.81257018255689,301.47776756501133,512.0,0.005509092695851758,0.9959131042182289,263.17114042755026,152420.88827324152,0.0007125890736342043,0.8196967497441123,12.03960451795376,12453.161696407316,8.230919765166341,28.748192339435096,169.9710457168833,9.454451878576686,0.508522079912668,1.5818149682699163,0.3783746156085433,0.5810679338033686,13.268603591580693,10.355805459612348,390.1856384235214,11223.615650080852,-1229.5460463264642,-430.4836488535221,-122.97960480835748,140.19153561919276,376.04637477170564,9.54658493050918,160.87353435649192,263.0,0.015646125733556605,0.9863386374513756,521.1233486700467,576681.8217210923,0.0009501187648456057,0.9513768041784114,12.03960451795376,17711.635399821975,16.0381679389313,20.74939723496249,483.12497408263346,17.845814835101294,0.2810257897436529,1.5151494922439277,0.42275817526296344,0.60927002887531,38.20713327961104,17.74273551447587,758.4339369303343,15757.002935941062,-1954.6324638809135,-806.2620724363642,-248.62709787309768,272.496250796949,769.0120330941312,4.5598954017722555,33.01579117956623,129.0,0.1561546208299985,0.9823724216770123,2748.845906054586,14267347.987510026,0.0009501187648456057,0.9978028713706417,12.03960451795376,42134.65125744812,32.5703125,9.497964574763152,4940.491403166353,-48.073643562213164,0.061877856278340776,3.41963420023183,0.5209945568998288,0.6425485862295874,435.0054787464757,42.37039246465352,3752.081851581942,35875.84776278878,-6258.8034946593425,-3574.2092894660227,-1217.8717042391681,1530.974201815418,4145.409716686739,115.04771881103515,152.31790161132812,207.71561431884766,314.2650451660156,453.5307891845703,3.383087158203125,9.066707611083984,21.614898681640625,42.6630859375,69.62359619140625,0.6572499742694088,-0.34936601385936195,1068.0,0.8556242253559478,0.4713410138583351,4208.575,104902830.28745605,0.007363420427553444,0.9978802797502652,11.978608321393313,13269.6,3.9381443298969074,1.7505014078826364,13706.233172738437,9671.330976253297,0.014528273231014119,97.94100868254839,0.9442962553308772,0.5528839526200743,9857.736128266033,9160.65,2779.9044431301327,17929.0,4659.4,6194.280000000001,7769.675,11978.25,15078.375,89.13562774658203
